Duplication	Prot-name	Plate_1536	Col_1536	Row_1536	numbloc
WGD	YHR162W	2	46	14	300
SSD	YLR378C	2	46	15	301
SSD	YLR378C	2	46	16	301
SSD	YOL100W	2	46	17	302
SSD	YOL100W	2	46	18	302
SSD	YBL005W	2	46	19	303
SSD	YBL005W	2	46	20	303
SSD	YLR233C	2	46	21	304
SSD	YLR233C	2	46	22	304
SSD	YER119C	2	46	23	305
SSD	YER119C	2	46	24	305
SSD	YEL070W	2	46	25	306
SSD	YEL070W	2	46	26	306
SSD	YOR003W	2	46	27	307
SSD	YOR003W	2	46	28	307
WGD	YJR145C	2	46	29	308
WGD	YJR145C	2	46	30	308
NA	control	2	46	31	NA
NA	control	2	46	32	NA
NA	control	2	47	1	NA
NA	control	2	47	2	NA
NA	control	2	47	3	NA
NA	control	2	47	4	NA
NA	control	2	47	5	NA
NA	control	2	47	6	NA
NA	control	2	47	7	NA
NA	control	2	47	8	NA
NA	control	2	47	9	NA
NA	control	2	47	10	NA
NA	control	2	47	11	NA
NA	control	2	47	12	NA
NA	control	2	47	13	NA
NA	control	2	47	14	NA
NA	control	2	47	15	NA
NA	control	2	47	16	NA
NA	control	2	47	17	NA
NA	control	2	47	18	NA
NA	control	2	47	19	NA
NA	control	2	47	20	NA
NA	control	2	47	21	NA
NA	control	2	47	22	NA
NA	control	2	47	23	NA
NA	control	2	47	24	NA
NA	control	2	47	25	NA
NA	control	2	47	26	NA
NA	control	2	47	27	NA
NA	control	2	47	28	NA
NA	control	2	47	29	NA
NA	control	2	47	30	NA
NA	control	2	47	31	NA
NA	control	2	47	32	NA
NA	control	2	48	1	NA
NA	control	2	48	2	NA
NA	control	2	48	3	NA
NA	control	2	48	4	NA
NA	control	2	48	5	NA
NA	control	2	48	6	NA
NA	control	2	48	7	NA
NA	control	2	48	8	NA
NA	control	2	48	9	NA
NA	control	2	48	10	NA
NA	control	2	48	11	NA
NA	control	2	48	12	NA
NA	control	2	48	13	NA
NA	control	2	48	14	NA
NA	control	2	48	15	NA
NA	control	2	48	16	NA
NA	control	2	48	17	NA
NA	control	2	48	18	NA
NA	control	2	48	19	NA
NA	control	2	48	20	NA
NA	control	2	48	21	NA
NA	control	2	48	22	NA
NA	control	2	48	23	NA
NA	control	2	48	24	NA
NA	control	2	48	25	NA
NA	control	2	48	26	NA
NA	control	2	48	27	NA
NA	control	2	48	28	NA
NA	control	2	48	29	NA
NA	control	2	48	30	NA
NA	control	2	48	31	NA
NA	control	2	48	32	NA
